section,field_id,phpp_label,variant_id,variant_name,datatype,units,value,excel_row
geometry,geometry.window_area_horiz,Window Area (Horiz),code_minimum,Code Minimum,Window Area (Horiz),m2,0,325
geometry,geometry.window_area_horiz,Window Area (Horiz),as_drawn,As-Drawn,Window Area (Horiz),m2,0,325
geometry,geometry.window_area_horiz,Window Area (Horiz),enerphit_by_component,EnerPHit By Component,Window Area (Horiz),m2,0,325
geometry,geometry.window_area_horiz,Window Area (Horiz),phi_low_energy_building,PHI Low Energy Building,Window Area (Horiz),m2,0,325
geometry,geometry.window_area_horiz,Window Area (Horiz),enerphit_by_demand,EnerPHit By Demand,Window Area (Horiz),m2,0,325
envelope,envelope.floor_bg,New Metal Roof,code_minimum,Code Minimum,New Metal Roof,hr-ft2-F/Btu,41.7,328
envelope,envelope.floor_bg,New Metal Roof,as_drawn,As-Drawn,New Metal Roof,hr-ft2-F/Btu,50.5,328
envelope,envelope.floor_bg,New Metal Roof,enerphit_by_component,EnerPHit By Component,New Metal Roof,hr-ft2-F/Btu,50.5,328
envelope,envelope.floor_bg,New Metal Roof,phi_low_energy_building,PHI Low Energy Building,New Metal Roof,hr-ft2-F/Btu,60,328
envelope,envelope.floor_bg,New Metal Roof,enerphit_by_demand,EnerPHit By Demand,New Metal Roof,hr-ft2-F/Btu,60,328
envelope,envelope.wall_bg,Flat Roof,code_minimum,Code Minimum,Flat Roof,hr-ft2-F/Btu,41.7,329
envelope,envelope.wall_bg,Flat Roof,as_drawn,As-Drawn,Flat Roof,hr-ft2-F/Btu,49.8,329
envelope,envelope.wall_bg,Flat Roof,enerphit_by_component,EnerPHit By Component,Flat Roof,hr-ft2-F/Btu,49.8,329
envelope,envelope.wall_bg,Flat Roof,phi_low_energy_building,PHI Low Energy Building,Flat Roof,hr-ft2-F/Btu,60,329
envelope,envelope.wall_bg,Flat Roof,enerphit_by_demand,EnerPHit By Demand,Flat Roof,hr-ft2-F/Btu,60,329
